ic_short_name;ic_sp;ic_pt;field;length;comentarios;repeticiones
G2PT;20143;40143;SKU Number;9;;2
G2PT;20143;40143;GL Source;1;;1
G2PT;20143;40143;Department;4;;1
G2PT;20143;40143;User Source Code;4;;1
G2PT;20143;40143;User Reference Number;18;;1
G2PT;20143;40143;Settlement Flag;1;;1
G2PT;20143;40143;Point Rate Indicator;1;;1
G2PT;20143;40143;Point Rate;9;;1
G2PT;20143;40143;Table Type;1;;1
G2PT;20143;40143;Table Priority;2;;1
G2PT;20143;40143;Reference Number;23;;3
G2PT;20143;40143;Reject Reason;2;;1
G2PT;20143;40143;Credit Plan Number;5;;1
G2PT;20143;40143;Qualifying Indicator;1;;1
G2PT;20143;40143;Rewards Category;6;;1
G2PT;20143;40143;Catalogue Number;19;;1
G2PT;20143;40143;Cap Exceeded Indicator;1;;1
G2PT;20143;40143;Terminal ID;8;;1
G2PT;20143;40143;Filler;6;;34
G2PT;20143;40143;Record Delimiter;1;;2
L2MC;20197;40197;Organization;3;;7
L2MC;20197;40197;Transaction Code;4;;1
L2MC;20197;40197;Record Status;1;;1
L2MC;20197;40197;Logic Module;3;;1
L2MC;20197;40197;Default Description;40;;1
L2MC;20197;40197;Charge off flag;1;;1
L2MC;20197;40197;Extract date;8;;3
L2MC;20197;40197;Service Tax Indicator;1;;1
L2MC;20197;40197;Report Description;14;;1
L2MC;20197;40197;Filler;25;;34
L2OE;;;Organization;3;Discarded;7
L2OE;;;Account Number;19;Discarded;9
L2OE;;;Offer Identification;10;Discarded;1
L2OE;;;Date last maintained;8;Discarded;5
L2OE;;;Operator;3;Discarded;1
L2OE;;;Type;2;Discarded;2
L2OE;;;Date added;8;Discarded;4
L2OE;;;Customer Service Representative identification;20;Discarded;1
L2OE;;;Priority;5;Discarded;1
L2OE;;;Enrolment action;1;Discarded;1
L2OE;;;Enrolment action maintenance date;8;Discarded;1
L2OE;;;Offer start date;8;Discarded;1
L2OE;;;Offer expiry date;8;Discarded;1
L2OE;;;Offer Status;1;Discarded;1
L2OE;;;Offer Status Maintenance date;8;Discarded;1
L2OE;;;Enrolment status;1;Discarded;1
L2OE;;;Campaign code;10;Discarded;1
L2OE;;;Communication channel;2;Discarded;1
L2OE;;;Response channel;2;Discarded;1
L2OE;;;Transaction based pricing priority.;5;Discarded;1
L2OE;;;Add on product code;2;Discarded;1
L2OE;;;Insurance effective date;8;Discarded;1
L2OE;;;Selling branch sort code;10;Discarded;1
L2OE;;;Seller identification;10;Discarded;1
L2OE;;;Rpt Priority;1;Discarded;1
L2OE;;;Eff End Date;8;Discarded;1
L2OE;;;Auto Fulfill Date;8;Discarded;1
L2OE;;;Code reject reason;2;Discarded;1
L2OE;;;Filler;19;Discarded;34
L25LUP;20161;10304;Organisation;3;;6
L25LUP;20161;10304;Account Number;19;;9
L25LUP;20161;10304;Plan Date;8;;2
L25LUP;20161;10304;Plan Number;5;;4
L25LUP;20161;10304;Multi Scheme Card Logo;3;;2
L25LUP;20161;10304;Promo Reference Number;6;;2
L25LUP;20161;10304;Plan Date Original;8;;2
L25LUP;20161;10304;Filler;9;;34
L25LUP;20161;10304;Plan Number;5;;4
L25LUP;20161;10304;Logo;3;;9
L25LUP;20161;10304;Date Last Maintained;8;;5
L25LUP;20161;10304;Date Added;8;;4
L25LUP;20161;10304;Payment Date;8;;1
L25LUP;20161;10304;Payment Amount Posted - sign;1;;1
L25LUP;20161;10304;Payment Amount Posted;17;;1
L25LUP;20161;10304;Payment Amount Requested - sign;1;;2
L25LUP;20161;10304;Payment Amount Requested;17;;2
L25LUP;20161;10304;Payment Amount Fixed - sign;1;;2
L25LUP;20161;10304;Payment Amount Fixed;17;;2
L25LUP;20161;10304;Current Balance Indicator;1;;2
L25LUP;20161;10304;Current Balance - sign;1;;2
L25LUP;20161;10304;Current Balance;17;;4
L25LUP;20161;10304;Total Due - sign;1;;2
L25LUP;20161;10304;Total Due;17;;2
L25LUP;20161;10304;Principal Applied - sign;1;;1
L25LUP;20161;10304;Principal Applied;17;;1
L25LUP;20161;10304;Interest Applied - sign;1;;1
L25LUP;20161;10304;Interest Applied;17;;1
L25LUP;20161;10304;Insurance Applied - sign;1;;1
L25LUP;20161;10304;Insurance Applied;17;;1
L25LUP;20161;10304;Insufficient Funds Fee Applied - sign;1;;1
L25LUP;20161;10304;Insufficient Funds Fee Applied;17;;1
L25LUP;20161;10304;Service Charges Applied - sign;1;;1
L25LUP;20161;10304;Service Charges Applied;17;;1
L25LUP;20161;10304;Late Charges Applied - sign;1;;1
L25LUP;20161;10304;Late Charges Applied;17;;1
L25LUP;20161;10304;Annual Fees Applied - sign;1;;1
L25LUP;20161;10304;Annual Fees Applied;17;;1
L25LUP;20161;10304;OverLimit Fees Applied - sign;1;;1
L25LUP;20161;10304;OverLimit Fees Applied;17;;1
L25LUP;20161;10304;Recovery Fees Applied - sign;1;;1
L25LUP;20161;10304;Recovery Fees Applied;17;;1
L25LUP;20161;10304;Collection Fees Applied - sign;1;;1
L25LUP;20161;10304;Collection Fees Applied;17;;1
L25LUP;20161;10304;User 1 Fees Applied - sign;1;;1
L25LUP;20161;10304;User 1 Fees Applied;17;;1
L25LUP;20161;10304;User 2 Fees Applied - sign;1;;1
L25LUP;20161;10304;User 2 Fees Applied;17;;1
L25LUP;20161;10304;User 3 Fees Applied - sign;1;;1
L25LUP;20161;10304;User 3 Fees Applied;17;;1
L25LUP;20161;10304;User 4 Fees Applied - sign;1;;1
L25LUP;20161;10304;User 4 Fees Applied;17;;1
L25LUP;20161;10304;User 5 Fees Applied - sign;1;;1
L25LUP;20161;10304;User 5 Fees Applied;17;;1
L25LUP;20161;10304;User 6 Fees Applied - sign;1;;1
L25LUP;20161;10304;User 6 Fees Applied;17;;1
L25LUP;20161;10304;Last Due Paid - sign;1;;1
L25LUP;20161;10304;Last Due Paid;17;;1
L25LUP;20161;10304;Principal Balance - sign;1;;1
L25LUP;20161;10304;Principal Balance;17;;1
L25LUP;20161;10304;Interest Balance - sign;1;;1
L25LUP;20161;10304;Interest Balance;17;;1
L25LUP;20161;10304;Insurance Balance - sign;1;;1
L25LUP;20161;10304;Insurance Balance;17;;1
L25LUP;20161;10304;Non Sufficient Funds Balance - sign;1;;1
L25LUP;20161;10304;Non Sufficient Funds Balance;17;;1
L25LUP;20161;10304;Service Charges Balance - sign;1;;1
L25LUP;20161;10304;Service Charges Balance;17;;1
L25LUP;20161;10304;Late Charges Balance - sign;1;;1
L25LUP;20161;10304;Late Charges Balance;17;;1
L25LUP;20161;10304;Annual Fees Balance - sign;1;;1
L25LUP;20161;10304;Annual Fees Balance;17;;1
L25LUP;20161;10304;Over Limit Fees Balance - sign;1;;1
L25LUP;20161;10304;Over Limit Fees Balance;17;;1
L25LUP;20161;10304;Recovery Fees Balance - sign;1;;1
L25LUP;20161;10304;Recovery Fees Balance;17;;1
L25LUP;20161;10304;Collection Fees Balance - sign;1;;1
L25LUP;20161;10304;Collection Fees Balance;17;;1
L25LUP;20161;10304;User 1 Fees Balance - sign;1;;1
L25LUP;20161;10304;User 1 Fees Balance;17;;1
L25LUP;20161;10304;User 2 Fees Balance - sign;1;;1
L25LUP;20161;10304;User 2 Fees Balance;17;;1
L25LUP;20161;10304;User 3 Fees Balance - sign;1;;1
L25LUP;20161;10304;User 3 Fees Balance;17;;1
L25LUP;20161;10304;User 4 Fees Balance - sign;1;;1
L25LUP;20161;10304;User 4 Fees Balance;17;;1
L25LUP;20161;10304;User 5 Fees Balance - sign;1;;1
L25LUP;20161;10304;User 5 Fees Balance;17;;1
L25LUP;20161;10304;User 6 Fees Balance - sign;1;;1
L25LUP;20161;10304;User 6 Fees Balance;17;;1
L25LUP;20161;10304;Plan Reference Number;23;;2
L25LUP;20161;10304;Pmt Posting Date;8;;1
L25LUP;20161;10304;Pmt Seq Number;3;;1
L25LUP;20161;10304;PH-NON-ACCR-APPL;17;;1
L25LUP;20161;10304;Filler;264;;34
L22L;20159;10303;COD_ORG;3;;4
L22L;20159;10303;COD_ACCT_NBR;19;;4
L22L;20159;10303;COD_RECORD_NBR;3;;1
L22L;20159;10303;COD_RECORD_TYPE;2;;1
L22L;20159;10303;COD_LOGO;3;;1
L22L;20159;10303;DAT_DATE_LAST_MAINTAINED;8;;1
L22L;20159;10303;COD_PLAN_NBR;5;;1
L22L;20159;10303;DAT_DATE_ADDED;8;;1
L22L;20159;10303;DAT_LOAN_AGREEMENT_DATE;8;;1
L22L;20159;10303;DAT_FIRST_PAYMENT_DATE;8;;1
L22L;20159;10303;DAT_FINAL_PAYMENT_DATE;8;;1
L22L;20159;10303;MEA_LOAN_INT_RT;9;;1
L22L;20159;10303;COD_CURRENT_LOAN_TERM;3;;1
L22L;20159;10303;COD_REMAINING_LOAN_TERM;3;;1
L22L;20159;10303;COD_LOAN_BLNG_TERM;3;;1
L22L;20159;10303;MEA_ORIG_DISCLSD_LOAN_AMT;19;;1
L22L;20159;10303;COD_ORIG_DISCLSD_LOAN_PRIN;19;;1
L22L;20159;10303;MEA_ORIG_DISCLSD_LOAN_INT;19;;1
L22L;20159;10303;COD_ORIG_DISCLSD_LOAN_INS;19;;1
L22L;20159;10303;MEA_INITIAL_LOAN_AMT;19;;1
L22L;20159;10303;MEA_INITIAL_PRIN_BAL;19;;1
L22L;20159;10303;MEA_INITIAL_INT;19;;1
L22L;20159;10303;COD_INITIAL_INS;19;;1
L22L;20159;10303;COD_INSURANCE_CAPPED_IND;1;;1
L22L;20159;10303;COD_INTEREST_COMP_CALC_IND;1;;1
L22L;20159;10303;COD_INSURANCE_COMP_CALC_IND;1;;1
L22L;20159;10303;COD_USER_FEE_1_COMP_CALC_IND;1;;1
L22L;20159;10303;COD_USER_FEE_2_COMP_CALC_IND;1;;1
L22L;20159;10303;COD_USER_FEE_3_COMP_CALC_IND;1;;1
L22L;20159;10303;COD_USER_FEE_4_COMP_CALC_IND;1;;1
L22L;20159;10303;COD_USER_FEE_5_COMP_CALC_IND;1;;1
L22L;20159;10303;COD_USER_FEE_6_COMP_CALC_IND;1;;1
L22L;20159;10303;MEA_DEPOSIT_AMT;19;;1
L22L;20159;10303;COD_DISPERSAL_METHOD;1;;1
L22L;20159;10303;MEA_IMBALANCE_DAYS;2;;1
L22L;20159;10303;MEA_IMBALANCE_DUE;2;;1
L22L;20159;10303;MEA_IMBALANCE_MAX;2;;1
L22L;20159;10303;COD_IMBALANCE_BLOCK_CODE;1;;1
L22L;20159;10303;FLG_IMBAL_OVER_THRESHOLD_FG;1;;1
L22L;20159;10303;MEA_IMBALANCE_OVER_AMT;19;;1
L22L;20159;10303;MEA_IMBALANCE_OVER_PERCENT;9;;1
L22L;20159;10303;DES_LIFETODATE_NET_SALES;19;;1
L22L;20159;10303;MEA_PRECOMPUTED_INT;19;;1
L22L;20159;10303;MEA_PRECOMPUTED_INS;19;;1
L22L;20159;10303;MEA_PRECOMPUTED_USER_FEE_1;19;;1
L22L;20159;10303;MEA_PRECOMPUTED_USER_FEE_2;19;;1
L22L;20159;10303;MEA_PRECOMPUTED_USER_FEE_3;19;;1
L22L;20159;10303;MEA_PRECOMPUTED_USER_FEE_4;19;;1
L22L;20159;10303;MEA_PRECOMPUTED_USER_FEE_5;19;;1
L22L;20159;10303;MEA_PRECOMPUTED_USER_FEE_6;19;;1
L22L;20159;10303;DES_PRECOMPUTED_PRIN;19;;1
L22L;20159;10303;COD_INITIAL_TERM;3;;1
L22L;20159;10303;MEA_NUMBER_TIMES_RESCHEDULE;3;;1
L22L;20159;10303;DAT_DATE_LAST_RESCHEDULED;8;;1
L22L;20159;10303;COD_RESCHEDULED_RSN;1;;1
L22L;20159;10303;COD_RESCHEDULE_LETTER_ID;3;;1
L22L;20159;10303;FLG_IMBAL_UNDER_THRESHOLD_FG;1;;1
L22L;20159;10303;COD_LOAN_RECORD_TYPE;1;;1
L22L;20159;10303;MEA_FIXED_INT_AMT;19;;1
L22L;20159;10303;MEA_INITIAL_USER_FEE_1;19;;1
L22L;20159;10303;MEA_INITIAL_USER_FEE_2;19;;1
L22L;20159;10303;MEA_INITIAL_USER_FEE_3;19;;1
L22L;20159;10303;MEA_INITIAL_USER_FEE_4;19;;1
L22L;20159;10303;MEA_INITIAL_USER_FEE_5;19;;1
L22L;20159;10303;MEA_INITIAL_USER_FEE_6;19;;1
L22L;20159;10303;MEA_FIRST_PAYMENT;19;;1
L22L;20159;10303;MEA_FINAL_PAYMENT;19;;1
L22L;20159;10303;COD_ACTUARIAL_APR;9;;1
L22L;20159;10303;MEA_NUMBER_PAYMENT_DT_CHN;3;;1
L22L;20159;10303;COD_REFERENCE_NBR;23;;1
L22L;20159;10303;DES_FILLER_1;414;;2
L22L;20159;10303;Interest Cap Indicator;1;;1
L22L;20159;10303;DAT_EXTRACT_DATE;8;;2
L22L;20159;10303;COD_RECORD_DELIMITER;1;;1
L22L;20159;10303;DES_FILLER_2;150;;1
L26L;20162;40162;Organisation;3;;6
L26L;20162;40162;Account Number;19;;9
L26L;20162;40162;Record Number;3;;2
L26L;20162;40162;Record Type;2;;2
L26L;20162;40162;Logo;3;;9
L26L;20162;40162;Date Last Maintenance;8;;2
L26L;20162;40162;Plan Number;5;;4
L26L;20162;40162;Date Added;8;;4
L26L;20162;40162;Date Loan Plan Opened;8;;1
L26L;20162;40162;Date of Original Loan Agreement;8;;1
L26L;20162;40162;Original Disclosed Insurance Amount;19;;1
L26L;20162;40162;Original Disclosed User Fee 1 Amount;19;;1
L26L;20162;40162;Original Disclosed User Fee 2 Amount;19;;1
L26L;20162;40162;Original Disclosed User Fee 3 Amount;19;;1
L26L;20162;40162;Original Disclosed User Fee 4 Amount;19;;1
L26L;20162;40162;Original Disclosed User Fee 5 Amount;19;;1
L26L;20162;40162;Original Disclosed User Fee 6 Amount;19;;1
L26L;20162;40162;Flat Interest Amount;19;;1
L26L;20162;40162;Original Term;3;;1
L26L;20162;40162;Billing Term;3;;1
L26L;20162;40162;Original Final Payment Amount;19;;1
L26L;20162;40162;Original First Payment Date;8;;1
L26L;20162;40162;Original Final Payment Date;8;;1
L26L;20162;40162;Date Interest First Charged;8;;1
L26L;20162;40162;Interest Deferment Period;3;;1
L26L;20162;40162;Date Insurance First Charged;8;;1
L26L;20162;40162;Original Interest Rate;9;;1
L26L;20162;40162;Rebate Period Indicator;1;;1
L26L;20162;40162;Rebate Expiration Date;8;;1
L26L;20162;40162;Interest Rebate Indicator;1;;1
L26L;20162;40162;Insurance Rebate Indicator;1;;1
L26L;20162;40162;User Fee 1 Rebate Indicator;1;;1
L26L;20162;40162;User Fee 2 Rebate Indicator;1;;1
L26L;20162;40162;User Fee 3 Rebate Indicator;1;;1
L26L;20162;40162;User Fee 4 Rebate Indicator;1;;1
L26L;20162;40162;User Fee 5 Rebate Indicator;1;;1
L26L;20162;40162;User Fee 6 Rebate Indicator;1;;1
L26L;20162;40162;Second Interest Rebate Indicator;1;;1
L26L;20162;40162;Second Insurance Rebate Indicator;1;;1
L26L;20162;40162;Second User Fee 1 Rebate Indicator;1;;1
L26L;20162;40162;Second User Fee 2 Rebate Indicator;1;;1
L26L;20162;40162;Second User Fee 3 Rebate Indicator;1;;1
L26L;20162;40162;Reference Number;23;;3
L26L;20162;40162;Principle Amount;19;;1
L26L;20162;40162;Interest Amount;19;;1
L26L;20162;40162;First Payment Amount;19;;1
L26L;20162;40162;Extract Date;8;;3
L26L;20162;40162;Record Delimiter;1;;2
G2ED;20122;40122;COD_ORG;3;;4
G2ED;20122;40122;COD_ACCT_NBR;19;;4
G2ED;20122;40122;COD_SCHEME_ID;5;;1
G2ED;20122;40122;DAT_EXPIRY_DATE;8;;1
G2ED;20122;40122;COD_TIE_BREAKER;9;;1
G2ED;20122;40122;MEA_POINTS_ACCUMULATED;17;;1
G2ED;20122;40122;MEA_POINTS_USED;17;;1
G2ED;20122;40122;MEA_POINTS_EXPIRED;17;;1
G2ED;20122;40122;MEA_AMT_EXPIRED;17;;1
G2ED;20122;40122;DAT_DATE_CREATED;8;;1
G2ED;20122;40122;DAT_DATE_EXPIRED;8;;1
G2ED;20122;40122;COD_DATE_PURGE;8;;1
G2ED;20122;40122;POINTS-ACCUMULATED-SGN;1;;1
G2ED;20122;40122;POINTS-USED-SIGN;1;;1
G2ED;20122;40122;POINTS-EXPIRED-SIGN;1;;1
G2ED;20122;40122;AMOUNT-EXPIRED-SIGN;1;;1
G2ED;20122;40122;DAT_EXTRACT_DATE;8;;2
G2ED;20122;40122;DES_RECORD_DELIMITER;1;;1
L2EC;20186;40186;Organization;3;;7
L2EC;20186;40186;Card Number;19;;5
L2EC;20186;40186;Chip Sequence Number;2;;1
L2EC;20186;40186;Card Sequence Number;4;;4
L2EC;20186;40186;Date Opened ;8;;3
L2EC;20186;40186;Date last maintained;8;;5
L2EC;20186;40186;Date expire;8;;1
L2EC;20186;40186;Program ID (Pending);9;;1
L2EC;20186;40186;Program ID (Requested);9;;1
L2EC;20186;40186;Program ID (Actual);9;;1
L2EC;20186;40186;LCOL Sign;1;;1
L2EC;20186;40186;LCOL ;3;;1
L2EC;20186;40186;UCOL Sign;1;;1
L2EC;20186;40186;UCOL;3;;1
L2EC;20186;40186;COTC Sign;1;;1
L2EC;20186;40186;COTC;3;;1
L2EC;20186;40186;COTCTRY Sign ;1;;1
L2EC;20186;40186;COTCTRY;3;;1
L2EC;20186;40186;VS-TAC Sign;1;;1
L2EC;20186;40186;VS-TAC;13;;1
L2EC;20186;40186;MC-LCOTA Sign;1;;1
L2EC;20186;40186;MC-LCOTA;13;;1
L2EC;20186;40186;MC-UCOTA Sign;1;;1
L2EC;20186;40186;MC-UCOTA;13;;1
L2EC;20186;40186;MC-MOTA Sign ;1;;1
L2EC;20186;40186;MC-MOTA;13;;1
L2EC;20186;40186;DATE-CARD-ACTIVE;8;;1
L2EC;20186;40186;VS-VERSION;3;;1
L2EC;20186;40186;MC-VERSION;3;;1
L2EC;20186;40186;PIN-TRY-LIMIT;2;;1
L2EC;20186;40186;OFFLINE-CAM;1;;1
L2EC;20186;40186;AMEX-VERISON;3;;1
L2EC;20186;40186;NDCTL-SIGN;1;;1
L2EC;20186;40186;NDCTL;3;;1
L2EC;20186;40186;CTTAL SIGN;1;;1
L2EC;20186;40186;CTTAL;13;;1
L2EC;20186;40186;CTTAUL-SIGN;1;;1
L2EC;20186;40186;CTTAUL;13;;1
L2EC;20186;40186;CCTTALL-SIGN;1;;1
L2EC;20186;40186;CCTTALL;13;;1
L2EC;20186;40186;CCTTAUL-SIGN;1;;1
L2EC;20186;40186;CCTTAUL;13;;1
L2EC;20186;40186;CNDCTL-SIGN;1;;1
L2EC;20186;40186;CNDCTL;3;;1
L2EC;20186;40186;CSTVUL-SIGN;1;;1
L2EC;20186;40186;CSTVUL;13;;1
L2EC;20186;40186;CSTVULD-SIGN;1;;1
L2EC;20186;40186;CSTVULD;13;;1
L2EC;20186;40186;STVLCDCD-SIGN;1;;1
L2EC;20186;40186;STVLCDCD;3;;1
L2EC;20186;40186;Filler;233;;34
L2LM;20244;40244;CMS Organization;3;;1
L2LM;20244;40244;CMS Account;19;;1
L2LM;20244;40244;LMS Organization;3;;1
L2LM;20244;40244;LMS Account;19;;1
L2LM;20244;40244;LMS Scheme id;5;;1
L2LM;20244;40244;Disbursement Account;25;;1
L2LM;20244;40244;Filler;26;;34
MPM;30223;;COD_ORG;3;;4
MPM;30223;;COD_ACCT_NBR;19;;4
MPM;30223;;NUM_DNI;19;;1
MPM;30223;;COD_INS_PROD;2;;1
MPM;30223;;MEA_INS_PREMIUM;17;;1
MPM;30223;;COD_INS_STATUS;1;;1
MPM;30223;;COD_CANCELLATION_RSN;1;;1
MPM;30223;;DAT_DATE_LAST_BILLED;10;;1
MPM;30223;;MEA_AMT_LAST_PREMIUM;17;;1
MPM;30223;;DAT_INS_EFFECTIVE_DATE;10;;1
MPM;30223;;DAT_DATE_LAST_CLAIM;10;;1
MPM;30223;;DAT_CANCELLATION_DATE;10;;1
MPM;30223;;DAT_REINSTATEMENT_DATE;10;;1
MPM;30223;;COD_INS_PREMIUM_STATE;3;;1
MPM;30223;;MEA_MONTHTODATE_PREMIUM;17;;1
MPM;30223;;DAT_STATUS_CHANGE_DATE;10;;1
MPM;30223;;COD_INSURED_PARTY;1;;1
MPM;30223;;COD_CUST_NBR;19;;1
MPM;30223;;FLG_ACTIVE_FLAG;1;;1
MPM;30223;;COD_SOURCE_CODE;2;;1
MPM;30223;;COD_CURRENT_CLAIM_STATUS;1;;1
MPM;30223;;DAT_CURRENT_CLAIM_STATUS_DT;10;;1
MPM;30223;;COD_CURRENT_CLAIM_RSN;2;;1
MPM;30223;;MEA_CYCLETODATE_PREMIUM;17;;1
MPM;30223;;MEA_YEARTODATE_PREMIUM;17;;1
MPM;30223;;COD_INS_RT_METHOD;2;;1
MPM;30223;;MEA_INS_CLAIM_BAL;17;;1
MPM;30223;;DAT_CURRENT_CLAIM_END_DATE;10;;1
MPM;30223;;COD_INS_OCCURRENCE;2;;1
MPM;30223;;COD_INS_GROUP_POLICY_NBR;9;;1
MPM;30223;;COD_INS_CERTIFICATE_NBR;10;;1
MPM;30223;;COD_INS_POLICY_REF_NBR;18;;1
MPM;30223;;DAT_INS_SALES_DAT;10;;1
MPM;30223;;DAT_INS_FREE_LOOK_PER_END_DAT;10;;1
MPM;30223;;DES_ORIGEN;1;;1
L2CB;30163;;COD_ORG;3;;4
L2CB;30163;;COD_ACCT_NBR;19;;4
L2CB;30163;;COD_NO_OF_OFFERS;2;;1
L2CB;30163;;FILLER;46;;34
L2CB;30163;;COD_OFFER_ID;10;;1
L2CB;30163;;COD_OFFER_DESC;40;;1
L2CB;30163;;MEA_CURR_CYCLE_SPEND;13;;1
L2CB;30163;;MEA_LAST_CYCLE_SPEND;13;;1
L2CB;30163;;MEA_TOT_CB_RECEIVED;13;;1
L2CB;30163;;DAT_OFFER_ACCEPT_DATE;8;;1
L2CB;30163;;DAT_OFFER_START_DATE;8;;1
L2CB;30163;;DAT_OFFER_ACTUAL_END_DATE;8;;1
L2CB;30163;;COD_DISB_MODE;1;;1
L2CB;30163;;DAT_LAST_DISB_DATE;8;;1
L2CB;30163;;DAT_NEXT_DISB_DATE;8;;1
L2CB;30163;;COD_OFFER_PERIOD_FREQ;1;;1
L2CB;30163;;COD_OFFER_PERIOD_VALUE;2;;1
L2CB;30163;;DAT_LAST_PERIOD_START_DATE;8;;1
L2CB;30163;;DAT_LAST_PERIOD_END_DATE;8;;1
L2CB;30163;;DAT_CURR_PERIOD_START_DATE;8;;1
L2CB;30163;;DAT_CURR_PERIOD_END_DATE;8;;1
L2CB;30163;;DAT_DISB_COMPLETION_DATE;8;;1
L2CB;30163;;COD_GRACE_DAYS;1;;1
L2CB;30163;;COD_RATE_TBL_MTHD;1;;1
L2CB;30163;;MEA_LIMIT_MIN_1;17;;1
L2CB;30163;;MEA_LIMIT_MAX_1;17;;1
L2CB;30163;;FLG_TIER_IND_1;1;;1
L2CB;30163;;MEA_TIER_VALUE_1;9;;1
L2CB;30163;;MEA_LIMIT_MIN_2;17;;1
L2CB;30163;;MEA_LIMIT_MAX_2;17;;1
L2CB;30163;;FLG_TIER_IND_2;1;;1
L2CB;30163;;MEA_TIER_VALUE_2;9;;1
L2CB;30163;;MEA_LIMIT_MIN_3;17;;1
L2CB;30163;;MEA_LIMIT_MAX_3;17;;1
L2CB;30163;;FLG_TIER_IND_3;1;;1
L2CB;30163;;MEA_TIER_VALUE_3;9;;1
L2CB;30163;;MEA_LIMIT_MIN_4;17;;1
L2CB;30163;;MEA_LIMIT_MAX_4;17;;1
L2CB;30163;;FLG_TIER_IND_4;1;;1
L2CB;30163;;MEA_TIER_VALUE_4;9;;1
L2CB;30163;;MEA_LIMIT_MIN_5;17;;1
L2CB;30163;;MEA_LIMIT_MAX_5;17;;1
L2CB;30163;;FLG_TIER_IND_5;1;;1
L2CB;30163;;MEA_TIER_VALUE_5;9;;1
L2CB;30163;;FILLER_1;18;;1
L2CB;30163;;COD_OFFER_ID_1;10;;1
L2CB;30163;;COD_OFFER_DESC_1;40;;1
L2CB;30163;;MEA_CURR_CYCLE_SPEND_1;13;;1
L2CB;30163;;MEA_LAST_CYCLE_SPEND_1;13;;1
L2CB;30163;;MEA_TOT_CB_RECEIVED_1;13;;1
L2CB;30163;;DAT_OFFER_ACCEPT_DATE_1;8;;1
L2CB;30163;;DAT_OFFER_START_DATE_1;8;;1
L2CB;30163;;DAT_OFFER_ACTUAL_END_DATE_1;8;;1
L2CB;30163;;COD_DISB_MODE_1;1;;1
L2CB;30163;;DAT_LAST_DISB_DATE_1;8;;1
L2CB;30163;;DAT_NEXT_DISB_DATE_1;8;;1
L2CB;30163;;COD_OFFER_PERIOD_FREQ_1;1;;1
L2CB;30163;;COD_OFFER_PERIOD_VALUE_1;2;;1
L2CB;30163;;DAT_LAST_PERIOD_START_DAT_1;8;;1
L2CB;30163;;DAT_LAST_PERIOD_END_DATE_1;8;;1
L2CB;30163;;DAT_CURR_PERIOD_START_DAT_1;8;;1
L2CB;30163;;DAT_CURR_PERIOD_END_DATE_1;8;;1
L2CB;30163;;DAT_DISB_COMPLETION_DATE_1;8;;1
L2CB;30163;;MEA_GRACE_DAYS_1;1;;1
L2CB;30163;;COD_RATE_TBL_MTHD_1;1;;1
L2CB;30163;;MEA_LIMIT_MIN_11;17;;1
L2CB;30163;;MEA_LIMIT_MAX_11;17;;1
L2CB;30163;;FLG_TIER_IND_11;1;;1
L2CB;30163;;MEA_TIER_VALUE_11;9;;1
L2CB;30163;;MEA_LIMIT_MIN_12;17;;1
L2CB;30163;;MEA_LIMIT_MAX_12;17;;1
L2CB;30163;;FLG_TIER_IND_12;1;;1
L2CB;30163;;MEA_TIER_VALUE_12;9;;1
L2CB;30163;;MEA_LIMIT_MIN_13;17;;1
L2CB;30163;;MEA_LIMIT_MAX_13;17;;1
L2CB;30163;;FLG_TIER_IND_13;1;;1
L2CB;30163;;MEA_TIER_VALUE_13;9;;1
L2CB;30163;;MEA_LIMIT_MIN_14;17;;1
L2CB;30163;;MEA_LIMIT_MAX_14;17;;1
L2CB;30163;;FLG_TIER_IND_14;1;;1
L2CB;30163;;MEA_TIER_VALUE_14;9;;1
L2CB;30163;;MEA_LIMIT_MIN_15;17;;1
L2CB;30163;;MEA_LIMIT_MAX_15;17;;1
L2CB;30163;;FLG_TIER_IND_15;1;;1
L2CB;30163;;MEA_TIER_VALUE_15;9;;1
L2CB;30163;;FILLER_2;18;;1
L2CB;30163;;COD_OFFER_ID_2;10;;1
L2CB;30163;;COD_OFFER_DESC_2;40;;1
L2CB;30163;;MEA_CURR_CYCLE_SPEND_2;13;;1
L2CB;30163;;MEA_LAST_CYCLE_SPEND_2;13;;1
L2CB;30163;;MEA_TOT_CB_RECEIVED_2;13;;1
L2CB;30163;;DAT_OFFER_ACCEPT_DATE_2;8;;1
L2CB;30163;;DAT_OFFER_START_DATE_2;8;;1
L2CB;30163;;DAT_OFFER_ACTUAL_END_DATE_2;8;;1
L2CB;30163;;COD_DISB_MODE_2;1;;1
L2CB;30163;;DAT_LAST_DISB_DATE_2;8;;1
L2CB;30163;;DAT_NEXT_DISB_DATE_2;8;;1
L2CB;30163;;COD_OFFER_PERIOD_FREQ_2;1;;1
L2CB;30163;;COD_OFFER_PERIOD_VALUE_2;2;;1
L2CB;30163;;DAT_LAST_PERIOD_START_DAT_2;8;;1
L2CB;30163;;DAT_LAST_PERIOD_END_DATE_2;8;;1
L2CB;30163;;DAT_CURR_PERIOD_START_DAT_2;8;;1
L2CB;30163;;DAT_CURR_PERIOD_END_DATE_2;8;;1
L2CB;30163;;DAT_DISB_COMPLETION_DATE_2;8;;1
L2CB;30163;;MEA_GRACE_DAYS_2;1;;1
